YearsExperience,Salary
4.5,44457.6
5.22,59100.52
4.59,42649.07
5.51,49725.46
4.85,45962.8
5.19,52619.29
3.89,45769.23
3.5,37625.86
5.61,53269.31
3.96,41982.61
6.07,56685.05
4.44,37717.43
3.11,31012.12
6.73,57738.65
5.7,52316.86
9.56,101306.04
3.41,32846.38
7.27,66350.97
5.21,54079.25
5.46,54681.64
5.9,51640.25
5.88,57067.97
5.82,57317.79
4.69,63129.88
4.58,42542.31
1.4,11751.53
6.67,61434.86
4.91,47157.42
6.08,58409.04
3.97,38106.45
6.26,66554.47
2.99,29558.89
4.77,47234.65
4.2,40585.09
3.45,35697.38
7.1,69570.17
6.15,59361.91
5.65,56110.28
2.61,22713.98
5.59,61422.08
6.31,62764.74
8.26,83548.51
6.09,55780.81
5.47,56847.29
3.17,37691.49
6.6,60191.36
4.86,48290.16
3.64,33495.94
9.44,87712.69
4.8,49240.37
5.52,55817.55
6.05,58741.32
6.19,68210.84
5.52,57285.97
5.75,53098.31
6.86,62648.58
2.13,15661.91
6.26,54662.62
7.2,74191.49
3.43,31267.24
2.31,17064.7
5.63,61583.67
7.39,75273.09
4.67,38011.04
7.99,82628.89
6.16,63919.54
6.48,61471.02
3.64,31599.34
8.3,77461.8
5.76,58892.2
6.47,59073.97
1.2,12225.69
2.16,25877.76
5.53,50114.76
6.64,58030.21
1.79,19791.99
8.42,78548.3
3.31,32519.86
5.81,64337.14
1.22,8309.93
7.13,70803.41
6.27,64595.13
7.99,81398.24
2.73,27341.62
6.71,66893.37
6.29,61880.23
1.66,18363.08
6.91,71891.66
4.75,47806.63
4.27,40385.92
3.82,35257.49
4.93,43710.35
4.53,42769.07
4.61,43773.17
4.49,37536.51
4.76,45987.27
3.25,25805.2
2.34,27371.61
5.93,56250.34
4.39,41297.88
6.72,69482.3
3.79,41454.47
5.25,57152.59
2.35,23758.7
4.25,43196.68
6.14,58539.43
4.74,54540.82
6.93,66748.71
5.68,58793.45
6.84,68294.53
9.4,99433.43
6.28,59445.63
7.58,72033.77
3.31,33714.79
9.74,104768.75
5.3,50010.8
2.93,33921.89
6.75,68081.45
9.35,92509.19
6.31,73465.77
7.14,62679.97
7.48,70325.31
4.68,43880.32
9.23,87159.16
4.47,47402.09
8.44,90424.42
3.66,37273.27
5.63,54193.05
4.54,38887.97
5.88,62173.43
4.38,49621.13
6.0,64407.09
6.48,76157.68
8.16,79064.99
4.2,40846.65
2.11,18341.16
4.16,39225.01
8.12,80125.99
5.29,60265.58
6.13,53040.61
5.73,63778.58
4.32,38589.62
9.26,100516.28
4.37,38274.68
7.34,68855.48
5.45,56499.77
3.7,44554.74
1.95,21490.86
4.57,53141.24
7.73,76704.48
7.03,68780.01
7.01,65195.75
4.77,48209.35
1.55,9948.08
5.4,52824.68
5.52,66148.2
5.93,60543.39
3.92,39340.37
4.59,50198.71
5.32,54895.05
4.32,43728.68
1.2,3186.2
4.08,35815.41
5.68,56907.53
2.47,31695.19
4.54,43716.83
4.12,49030.66
2.86,26417.57
3.94,44588.63
7.17,78596.38
8.47,89159.28
3.11,28240.43
3.56,20409.56
2.6,25821.77
2.9,24389.69
0.83,15696.77
4.94,50237.99
8.29,79633.46
4.09,45532.54
3.73,38631.54
4.12,38338.42
5.6,54806.16
6.03,71860.09
7.4,72750.01
5.37,41288.88
7.6,70987.26
2.58,28165.47
3.91,41143.4
2.95,26713.07
8.19,86575.37
3.7,40007.22
9.8,99088.45
6.62,68163.59
1.32,14632.9
2.98,29623.92
2.98,25175.1
6.4,67808.52
1.5,7057.36
6.49,61034.32
6.56,61323.85
9.35,94531.85
4.98,55813.71
4.69,46240.83
4.76,39616.24
4.36,42152.63
4.35,50284.31
3.57,33449.25
4.21,39241.08
1.4,15525.84
3.3,29650.09
3.14,30638.07
5.8,60870.35
5.07,48299.99
3.31,30635.1
8.58,75892.76
2.72,28753.32
3.24,38093.08
5.54,55506.86
3.64,40053.28
5.85,57289.21
3.8,42533.06
7.81,78564.01
7.49,74362.77
2.6,28530.01
4.08,45752.5
3.04,31463.08
9.37,102917.06
6.37,58438.42
1.59,20366.6
5.99,73794.18
5.07,49750.66
5.8,62007.21
4.44,44163.88
7.54,74480.26
4.59,48753.99
7.62,69087.44
6.77,68661.07
6.76,68956.42
5.07,42714.92
6.59,71003.55
0.93,7510.81
6.57,66255.75
8.9,86384.12
4.7,49604.39
6.6,68169.7
9.31,80677.34
-0.9,-10898.76
4.86,49945.38
5.32,60245.8
8.99,89464.99
6.67,56772.35
3.84,42132.88
7.31,75935.27
4.32,49575.38
3.87,31552.33
6.02,53553.36
3.2,36453.55
1.96,25210.94
1.39,19604.12
6.05,64483.6
4.72,44783.75
7.03,64650.38
4.9,39955.04
5.71,60171.74
1.66,20841.39
4.0,40614.69
4.81,49332.87
5.19,49542.33
7.88,89100.89
6.79,60490.16
6.03,56857.78
7.7,74366.66
7.28,72772.58
3.08,25964.58
6.89,71800.62
4.07,44459.67
4.95,44709.19
6.89,59830.03
4.19,39144.77
3.98,40253.6
5.03,45279.46
8.35,90775.63
5.83,61663.3
4.28,34036.98
1.3,8441.03
2.04,27508.58
5.43,54679.16
4.89,50117.78
5.06,59710.1
6.8,66797.69
3.36,40713.96
6.94,65380.03
8.22,65749.34
3.02,28272.05
6.72,70813.47
5.3,58906.8
3.99,45090.67
3.84,36601.13
1.67,11866.35
4.76,43866.1
2.41,27719.81
3.96,47600.39
2.2,26170.64
5.44,52511.98
3.23,41180.85
3.29,30744.16
2.5,27554.89
2.2,16973.56
4.79,50216.21
3.42,38271.95
2.07,32414.4
3.72,36884.01
3.42,35011.61
5.32,47965.09
4.16,42839.27
5.57,57318.54
4.22,39043.37
6.4,71369.15
1.87,24264.18
6.14,64729.47
5.71,55358.94
3.35,28485.22
8.16,70455.34
3.94,42586.15
4.51,55253.65
5.39,51678.29
6.25,48461.98
2.38,24944.39
6.22,58781.16
4.91,45638.68
7.04,71886.36
6.42,65215.46
4.71,40146.84
4.94,52951.27
4.38,43118.59
5.74,56860.2
8.38,85364.12
4.21,44401.27
6.2,66316.07
4.11,39503.31
5.61,57225.06
4.85,41452.23
7.77,84318.63
3.55,37351.57
5.02,60131.48
6.59,69700.37
4.58,52079.63
6.74,65781.32
7.13,73531.28
5.35,41808.14
4.63,43381.84
6.86,61171.95
2.02,23007.91
3.11,20081.49
6.54,59170.69
10.7,113525.67
1.79,6760.56
6.63,69942.84
5.11,56562.8
5.6,52749.81
4.76,45041.06
4.79,55454.78
3.96,41083.86
3.58,33502.35
6.65,60772.21
4.7,51225.57
4.85,46068.03
6.36,58571.46
2.84,28765.11
4.0,36182.9
5.11,53376.62
4.38,44185.89
2.3,32394.0
4.25,51925.21
3.77,42717.11
3.64,32417.68
0.5,5009.98
2.92,32347.23
4.86,46470.92
3.37,26312.02
4.91,44077.45
5.46,64522.75
5.18,48887.22
6.5,60482.46
5.06,47912.93
2.21,24554.65
6.71,77000.96
4.93,58474.99
1.67,12973.76
4.64,49618.95
5.01,48614.79
4.08,36585.7
6.87,63727.39
6.15,64641.28
7.43,70922.61
3.23,40598.71
5.36,48809.45
9.34,91318.18
6.48,62528.49
8.64,90779.71
3.94,35862.7
2.02,24615.55
5.16,52359.22
6.77,60131.02
2.96,26993.18
5.77,66973.4
0.27,-880.86
4.43,46827.46
7.07,75348.58
4.38,44594.14
4.34,47741.52
7.62,75525.94
2.48,25498.2
-0.27,2681.43
1.1,423.45
4.88,47196.45
4.22,39828.36
6.53,66104.91
2.77,35207.66
3.97,45077.24
5.66,58006.3
6.4,72988.0
5.08,50361.39
5.76,60638.36
3.99,40830.28
4.11,35540.67
5.16,53797.41
4.67,49338.9
5.76,70288.73
0.36,4495.2
3.66,34831.7
1.96,24943.31
2.04,21107.5
4.77,45892.65
7.07,76555.56
7.28,74033.93
9.67,96171.52
5.39,45468.65
5.83,56987.08
1.1,6384.43
3.36,33556.91
4.77,45118.08
6.13,62851.3
6.5,58631.83
4.22,37456.76
5.85,47833.96
3.22,25438.8
8.65,84812.0
4.38,32592.5
4.2,45794.2
9.45,101580.94
3.82,40379.74
6.78,67007.58
5.74,57223.04
0.52,-234.98
4.7,53030.41
1.18,12382.63
5.33,56834.22
3.53,33742.63
3.2,30291.51
7.56,85344.84
3.77,31739.55
2.96,32963.82
5.94,59996.61
6.1,60067.12
2.9,29124.48
5.14,52696.02
3.49,33349.5
3.08,31017.18
6.01,57698.42
0.36,3618.45
7.02,67118.54
5.85,56557.26
7.19,74182.8
7.24,64218.03
5.92,67795.08
6.12,56040.14
1.82,15846.04
5.56,50244.91
5.14,54410.18
7.98,71247.47
5.05,44534.14
3.86,44638.02
6.76,66215.21
4.22,32558.02
5.6,50869.05
1.48,12275.82
4.31,43621.13
6.02,62623.26
5.67,39971.77
5.55,50846.46
9.0,97351.13
5.56,55347.97
4.61,52439.62
5.35,66764.44
6.84,65410.43
4.29,41266.54
4.31,49548.72
5.44,61845.83
5.13,59654.93
1.39,12517.69
2.9,31398.07
5.99,63500.03
3.93,45698.47
8.15,76199.12
7.09,83280.56
6.14,67058.05
5.78,60173.06
1.62,12148.44
4.83,40148.1
4.95,47172.53
4.62,44792.1
6.95,67703.94
3.59,36655.34
5.47,62305.69
3.2,27240.65
2.29,24994.29
-0.03,-4217.96
9.23,89833.08
2.99,31620.36
5.52,52635.93
5.0,48315.03
-0.35,-1959.2
8.72,96438.25
9.15,88531.57
4.27,35037.56
5.26,56086.17
5.81,67747.38
5.02,58772.54
5.68,62379.92
7.21,75470.09
5.84,57952.16
5.24,51834.59
7.05,70167.63
4.98,40553.97
5.17,48917.46
5.54,56153.93
2.82,30622.85
3.16,33944.84
4.06,42464.28
6.46,66549.21
4.15,41066.84
3.49,39569.88
3.53,40103.53
2.71,27309.1
0.78,12655.29
8.11,80920.74
5.57,55228.9
7.75,88859.65
5.04,56050.61
4.66,48934.4
2.69,33050.44
4.21,44033.86
3.65,44911.82
6.91,71405.06
2.96,28694.18
6.78,68991.98
5.5,54061.37
5.11,46367.55
3.76,35803.18
6.48,62617.06
1.51,6762.81
8.56,92535.28
1.41,13360.82
8.27,86046.7
3.99,37344.92
1.86,18896.9
6.2,61755.36
2.89,28305.63
8.28,85118.54
6.19,56856.09
6.02,65269.8
2.29,21857.11
6.64,68201.72
7.22,72406.04
7.26,69605.51
3.57,30603.27
3.84,39468.13
2.49,28689.89
5.48,59031.17
6.12,59173.63
4.69,46509.26
6.03,64472.75
4.14,44667.95
6.26,63275.51
5.01,49754.01
7.29,75135.68
5.88,60771.56
1.71,24183.4
4.89,56215.1
8.05,81512.43
5.18,44644.0
-0.11,2375.61
3.03,36607.48
-2.37,-23834.96
3.78,27948.63
5.46,57226.53
4.48,54865.73
4.33,40394.72
8.45,84508.37
-0.15,-3028.32
5.04,45898.17
5.32,52505.73
2.37,32415.99
0.87,2152.73
3.45,43216.55
5.89,49692.65
7.15,73810.04
4.15,41086.68
3.7,39589.92
6.31,69063.1
6.77,75198.5
5.88,63291.94
3.94,42176.54
3.28,23306.14
5.95,60957.15
4.52,39191.61
4.53,40943.37
10.24,99285.78
5.65,58854.29
4.3,49663.94
1.72,19223.36
5.98,56373.46
1.57,12225.93
4.98,52813.17
6.4,69305.56
2.61,27000.8
6.68,63537.03
4.9,52074.43
1.04,6602.35
3.15,30699.49
2.71,28022.08
2.51,21174.18
5.81,52911.46
4.21,38714.07
5.99,66122.31
5.5,59589.36
8.38,89985.35
5.66,51533.16
6.24,60667.89
6.91,66747.17
7.98,70762.96
2.7,24846.4
2.19,11200.77
1.72,16094.23
7.21,67290.66
2.04,28048.93
4.72,47035.79
4.5,42065.94
4.82,51890.34
5.65,57307.97
1.87,27573.14
4.69,46365.34
4.46,47519.6
3.86,37384.46
4.17,31048.95
4.48,52423.51
3.17,26584.81
5.94,63117.85
3.86,38551.67
3.39,32714.9
6.66,65591.5
5.26,50156.74
9.36,86901.46
4.22,38799.05
2.87,26727.85
5.58,55278.71
6.18,57553.6
5.23,64553.72
2.66,28074.5
2.11,12501.01
5.67,52600.33
4.2,40107.05
4.34,43183.13
6.36,61287.03
2.32,27077.47
4.34,43345.9
0.82,10118.86
4.37,36249.91
7.8,80164.14
4.14,37616.49
5.27,54544.82
7.28,81955.42
4.49,43922.19
-1.3,-6765.04
1.93,19135.63
3.11,36830.82
4.38,46567.21
3.94,41590.05
7.01,67554.57
9.12,92864.95
2.17,23288.0
8.52,91358.07
5.04,49028.07
7.6,76495.01
4.88,51836.03
5.24,53260.11
6.14,56499.81
6.51,66794.61
3.54,37093.84
5.61,57022.26
5.69,65062.58
3.81,35795.73
5.38,51501.74
6.0,53697.83
3.77,40852.96
3.17,31564.83
2.44,20784.47
5.44,53354.79
5.34,54984.68
6.22,57583.63
4.12,42072.63
3.38,31678.24
4.09,47230.23
-0.84,2870.83
2.32,21540.87
9.13,83426.35
5.83,57854.99
7.52,87318.66
7.25,63128.97
3.6,38136.28
7.17,70012.29
5.1,54892.26
2.52,29042.97
4.66,42702.81
1.86,11991.41
5.51,54620.8
3.19,36727.84
2.27,15534.56
6.87,70667.58
3.21,30871.92
3.73,35606.83
6.4,52761.44
4.43,36190.21
4.06,38715.03
6.56,71951.47
6.69,67866.43
7.2,67042.9
3.97,31541.8
3.03,29842.78
4.84,44871.51
2.47,20807.73
1.63,10510.79
4.75,51846.46
5.17,47747.2
6.66,69299.92
5.43,46980.69
2.68,30802.17
4.74,38816.06
5.21,52318.31
4.06,41160.92
5.02,54627.81
6.01,58211.2
3.2,34395.88
4.43,43075.67
9.0,84345.06
6.43,65228.82
0.78,59.1
5.33,49871.52
3.95,39238.88
5.09,54971.56
3.69,34772.02
3.51,28112.46
4.3,51679.88
4.38,42116.7
3.64,40234.83
5.2,54510.42
4.18,38270.8
5.58,68771.01
4.1,48412.31
4.38,37871.47
-0.53,-82.06
7.16,69694.23
0.2,3040.9
1.98,25577.97
5.1,55129.52
3.7,34436.73
6.95,66068.79
6.51,65247.38
0.98,11476.19
4.29,45585.75
4.49,39209.78
6.5,60707.89
6.82,69747.67
6.23,63525.68
4.93,51943.12
6.38,66340.78
1.52,6494.65
3.41,38310.41
8.51,83710.91
1.19,20527.99
7.71,71656.97
6.04,61163.56
5.89,58809.62
6.87,76843.54
6.02,56462.15
3.27,32881.44
4.9,45375.62
7.17,75870.97
9.24,94904.43
1.23,3454.96
7.45,65181.74
0.02,14314.64
5.59,52885.61
4.43,46158.09
5.88,56086.4
4.35,48208.46
6.67,63844.45
5.46,52303.44
3.89,33272.14
8.02,76600.12
7.77,69819.02
5.27,49916.38
1.84,25136.23
5.36,64288.45
5.39,58570.68
2.3,29168.75
7.2,67652.25
7.38,71360.77
8.22,85347.86
0.98,13189.2
4.23,35386.76
5.83,58716.48
5.19,42964.07
2.26,23139.49
4.21,48324.76
4.34,36798.79
7.63,71201.23
5.75,55165.87
2.52,26260.26
4.43,50435.92
6.4,60016.56
6.54,60003.76
3.23,46751.25
1.31,5591.63
5.64,57456.66
7.0,65183.53
6.66,58561.48
7.65,72830.35
6.08,62194.47
7.14,75720.07
5.83,47636.23
1.49,10596.86
5.21,48016.48
6.3,61903.28
3.95,43493.32
4.42,51382.88
7.88,78828.32
4.56,47357.11
1.35,14418.66
6.47,63542.02
7.84,82967.42
5.92,59895.33
4.74,49780.47
6.31,61454.06
5.24,51156.73
7.05,65721.73
4.42,22856.94
6.45,74180.12
3.27,28472.31
5.71,57954.11
1.76,4231.04
2.49,32453.74
5.45,55340.98
5.57,62582.54
9.2,94355.61
6.48,66141.09
3.53,31868.08
5.88,52158.75
7.89,81265.22
5.61,55697.63
2.97,32697.7
1.22,16463.56
4.89,49256.94
5.54,55888.86
4.01,47012.46
6.71,62950.46
4.15,38552.45
5.04,50298.67
4.59,46400.7
3.54,34004.5
6.15,66709.61
5.89,62883.65
3.98,53207.03
7.01,74097.44
3.06,30400.11
3.14,25960.13
4.39,38219.34
7.9,83986.02
2.4,31982.51
6.05,65595.87
-0.08,-10618.2
4.53,58011.68
5.77,59910.72
5.92,55063.77
3.4,24529.6
3.63,36924.54
2.58,21106.47
4.57,47066.99
6.75,67424.29
2.76,35136.79
0.32,9728.67
4.91,43799.72
6.18,60236.25
1.16,8537.0
4.09,36900.32
5.49,49269.18
7.58,79624.83
3.5,32262.81
4.19,38413.87
6.09,64511.21
7.66,71250.32
3.21,35487.12
4.97,57648.87
4.97,37576.18
4.99,50526.41
5.68,56271.18
4.36,31191.33
4.06,41813.19
6.32,65434.54
6.97,71927.01
3.21,24863.68
4.2,50076.74
3.98,42461.19
5.84,57730.67
6.06,62325.69
2.41,30405.66
3.2,31663.63
5.27,53328.85
6.54,61351.17
3.32,42558.87
0.74,7724.17
5.93,57552.32
7.91,75452.85
7.12,73455.98
2.12,25935.19
3.77,29521.11
6.56,63280.71
6.48,68033.17
6.06,60451.42
4.2,45712.85
5.67,54021.95
5.13,57838.67
2.56,29213.41
3.86,36515.6
4.53,36389.19
4.25,29394.34
5.05,51273.17
2.03,25891.35
7.51,76514.97
2.14,10749.76
7.67,74814.9
5.88,53151.88
7.71,83249.52
3.44,30287.71
5.07,45108.96
6.92,73928.29
10.15,99188.07
2.92,22405.89
2.12,21556.4
5.9,66561.57
4.71,44726.91
4.78,46494.2
6.67,65426.03
2.68,31943.67
5.62,51760.88
7.49,74288.88
2.25,24043.43
4.88,47615.16
5.38,55103.56
7.52,73402.71
4.04,48580.24
9.25,96797.09
3.22,37727.99
6.66,69795.97
9.61,97472.11
4.18,40717.7
5.0,43512.49
7.15,64612.94
5.82,53674.68
2.34,23640.14
6.86,68079.16
2.72,25868.17
3.93,45420.19
6.99,77014.85
5.93,57609.65
0.38,8982.05
2.46,27585.52
10.21,99341.35
4.95,43944.0
2.66,19832.6
3.48,30817.87
8.69,84703.73
4.58,32648.9
6.77,71192.92
5.07,48605.88
4.8,40617.97
5.56,59830.57
3.12,28366.16
2.58,25377.36
6.9,64289.62
3.81,29369.58
6.26,62071.54
4.3,50955.94
8.0,75355.55
4.4,42236.49
6.97,62665.06
5.0,47915.9
8.05,85572.89
7.77,87647.23
2.25,21409.12
2.14,26897.6
6.07,63178.86
6.59,66935.61
7.27,79597.97
4.69,53335.7
5.82,51173.45
8.55,78225.98
3.97,42464.33
5.81,57410.41
5.33,52114.12
5.84,51928.05
4.61,47683.81
4.36,48057.01
4.21,40979.24
4.61,50735.4
3.63,38714.7
1.54,22098.24
2.98,36262.85
5.66,53793.29
1.4,16256.67
6.09,73881.17
8.44,86663.04
6.03,59862.8
4.86,57339.2
0.29,5358.83
4.82,42505.39
4.47,47305.98
2.22,18895.88
4.44,50008.28
5.63,57232.64
6.56,63060.94
6.12,65309.25
5.04,44419.26
6.43,61728.12
5.32,54846.05
2.52,25631.02
3.71,47455.57
2.01,14470.56
4.54,53727.68
10.05,96397.68
4.27,40425.22
3.44,34108.05
4.67,44728.0
6.13,65060.33
6.37,51921.67
6.25,58057.93
5.44,53106.68
6.12,57776.8
5.01,47896.32
6.61,65974.09
5.08,47637.76
6.03,54384.95
7.52,71923.05
7.69,83200.73
9.88,105644.08
6.24,60395.37
4.55,43137.11
5.99,57184.3
6.83,67723.85
1.27,5092.54
1.66,18277.08
5.81,59489.51
6.34,59092.92
8.01,83091.6
7.21,72650.93
2.59,34911.65
4.42,38633.95
4.2,47682.33
2.91,30788.84
2.36,24451.72
3.02,34898.22
7.1,74377.13
9.01,84048.71
5.76,56367.21
6.94,72282.73
8.28,79560.65
4.81,54811.29
5.81,54940.49
9.01,84979.83
3.31,32833.73
2.65,25751.91
1.83,13252.74
2.74,25385.3
6.19,67893.23
5.15,53426.9
3.74,39024.38
8.57,81707.48
3.53,38380.07
6.27,68677.03
4.44,46053.01
3.12,34107.97
1.5,7364.74
4.27,43624.43
5.9,54212.47
2.5,32972.01
4.84,54383.67
4.88,48177.9
4.87,52422.72
3.93,43135.33
5.07,57836.73
5.36,59524.83
2.1,24230.22
3.12,29078.21
3.69,39637.53
3.96,37368.98
2.18,30723.05
7.05,68163.9
5.89,57100.32
9.1,86233.45
2.92,29743.68
4.96,53911.07
7.73,73733.99
7.91,80642.9
6.7,63498.87
3.74,33074.34
5.98,60351.57
5.09,48471.01
2.39,25700.63
4.84,49226.71
5.83,60944.54
3.24,32657.4
5.12,59205.72
4.33,52569.42
6.35,74251.69
3.85,36185.19
3.34,27435.22
6.56,64555.67
10.05,111811.44
2.72,24074.79
4.26,44041.97
6.91,76252.22
8.91,84828.62
3.71,43320.85
7.21,80152.3
4.59,50093.38
2.99,31738.46
4.04,43736.46
3.75,32585.19
4.38,44874.42
6.92,70492.53
2.63,34120.88
6.27,69265.91
9.57,94232.93
5.88,59641.28
4.83,43264.07
5.36,51261.06
2.4,22367.61
5.17,52868.23
4.34,42752.48
0.87,7878.36
2.78,34009.19
5.48,49662.05
2.35,17479.96
7.82,83537.25
4.91,50635.29
2.56,23005.54
4.59,39548.37
0.26,-4147.0
4.65,44481.11
5.27,50084.61
6.2,58203.07
7.59,74663.55
5.83,53611.78
6.28,63140.69
5.09,55178.79
5.65,57139.77
6.94,73335.24
4.51,46316.11
8.19,84339.64
4.98,58162.46
8.36,84877.59
4.33,46769.84
3.96,38650.89
0.06,2713.05
6.27,59979.5
8.02,76010.7
4.63,49177.08
7.1,72721.0
3.43,35652.35
6.02,57912.74
3.97,40803.19
9.72,99942.8
5.92,61073.94
6.32,54597.68
6.38,71302.17
1.49,13579.31
5.67,54942.28
4.45,50020.85
6.24,61384.58
4.79,45049.69
3.0,31429.44
6.86,61346.71
4.4,45301.14
5.58,56080.58
3.86,35547.6
2.25,21408.78
3.21,35475.0
3.18,31708.51
0.17,3887.44
3.11,36687.18
4.25,39882.43
5.47,49327.9
2.93,29792.5
7.63,71715.38
3.91,40605.9
5.79,63710.59
5.35,45380.8
2.26,13373.03
4.11,41139.36
5.39,54369.36
5.14,51652.04
8.16,85284.76
5.46,60232.84
5.36,55200.8
3.71,39724.68
6.89,76305.07
1.13,4947.22
5.82,61451.29
4.83,48619.58
7.39,69893.32
3.85,39902.72
0.89,19154.34
4.69,55132.28
3.49,39627.62
5.19,48992.18
5.12,50562.46
4.92,45354.54
2.78,28194.66
7.72,76263.96
3.34,28681.2
4.98,57293.84
3.83,25826.48
0.83,12902.17
6.52,59853.15
3.71,30892.6
6.32,61249.18
9.09,93995.55
3.65,42310.15
6.76,74472.32
4.62,50182.99
7.03,69910.66
6.79,61701.13
4.68,42278.99
2.22,26646.4
6.12,45266.23
2.05,27197.4
6.64,59257.14
1.83,15379.14
2.71,30223.2
9.82,90270.04
4.85,52934.47
5.2,49747.81
7.72,85590.5
2.79,16906.28
2.88,25981.78
3.13,27787.3
0.9,17658.74
9.69,92985.43
6.52,55338.1
4.35,41748.45
1.52,12195.41
7.02,72333.81
5.26,48361.57
7.97,90059.86
4.51,53882.43
6.24,67232.17
5.72,56905.47
4.86,50838.17
4.35,44181.21
5.87,53958.31
3.28,35675.5
2.44,18972.81
6.31,65628.18
6.12,60991.86
3.52,38463.09
5.29,54931.05
6.16,59629.19
3.08,29495.82
3.07,28471.59
6.6,71635.75
3.22,32268.4
5.18,54544.74
0.97,19937.29
5.55,57144.18
3.15,26545.3
3.69,33445.98
2.28,17154.68
4.94,55218.97
5.1,42635.82
3.38,34286.85
5.56,49789.63
3.55,28441.2
6.14,58340.52
5.56,51343.63
3.71,29434.83
3.64,33250.61
1.83,15302.1
7.31,76138.3
2.65,25279.35
9.4,88222.78
9.42,98094.39
4.18,47857.37
3.43,39656.46
4.76,42766.7
2.2,26965.42
5.22,56683.3
4.22,37657.41
4.46,39685.92
7.92,89900.91
5.51,47792.8
8.44,78853.08
1.07,5893.03
5.54,58148.65
5.16,47247.91
0.81,9501.54
2.71,18490.47
4.14,43406.28
7.35,76484.43
3.88,40333.62
7.64,78771.95
3.32,41294.16
1.28,13874.62
4.14,39931.46
5.07,48280.54
3.41,34714.7
6.57,72310.26
3.13,38644.21
3.04,33239.79
4.25,39380.22
5.22,55775.27
5.15,45035.12
5.65,55991.47
5.78,58720.82
3.77,36124.31
2.18,21324.58
5.6,62712.73
5.43,50444.43
5.0,51898.36
5.09,62447.89
5.55,45661.1
2.27,33263.55
7.19,76993.31
4.52,36098.96
7.4,70091.23
5.24,55762.87
7.64,81174.93
6.21,62225.65
4.03,50406.7
4.02,43339.73
8.21,85208.2
1.8,17077.22
1.92,12217.0
3.74,37751.97
5.37,51336.13
2.3,31801.78
6.39,59645.39
2.13,23069.07
6.23,57863.08
2.56,28957.09
7.4,75651.62
5.99,63571.62
4.81,55298.43
5.15,48060.99
6.61,69210.04
4.0,43180.19
6.71,67336.45
2.91,29325.33
5.86,56714.51
9.41,84140.09
4.88,45392.42
7.78,71450.45
6.53,68030.42
4.56,46219.16
5.39,50460.25
2.57,30590.39
3.59,34496.01
5.89,60916.1
5.63,63409.81
8.69,84987.79
5.92,58611.46
2.38,25979.7
2.73,33177.59
8.49,94539.91
5.2,41082.8
0.18,2397.12
-0.04,5893.96
2.08,10731.78
5.32,60288.43
3.11,29480.73
4.85,45247.06
9.41,95431.57
0.35,14122.11
6.45,71037.81
3.9,37884.75
6.78,75319.52
4.5,41815.9
4.39,34279.08
5.66,58344.69
6.55,60544.72
2.63,28048.52
6.22,48913.21
5.63,50005.05
6.4,57961.97
2.61,34422.22
4.17,40972.33
6.82,65551.06
4.9,40399.08
7.11,69851.63
5.99,67105.98
6.16,59616.64
4.62,37462.25
4.17,48886.38
5.22,49458.58
1.37,15341.8
5.7,55895.45
1.88,12498.2
0.77,12466.17
6.47,60262.88
3.98,39473.56
4.56,44177.35
3.12,22380.2
2.99,39522.54
4.77,44070.13
2.28,25771.49
6.21,58477.83
0.53,5688.99
9.29,98388.72
3.53,31143.7
4.9,57380.51
3.07,36029.88
3.54,35519.58
4.37,51789.84
2.05,15912.72
4.96,48344.95
3.59,27409.03
3.73,26964.56
5.05,43382.97
5.38,54325.61
4.1,39314.32
0.86,8535.54
6.02,64810.29
2.51,19180.32
3.7,35446.16
4.81,40393.1
6.06,63165.06
5.22,48100.06
3.75,46576.16
4.71,52823.74
0.01,-537.09
5.39,54607.7
3.17,28987.09
5.6,47099.53
3.7,32471.67
4.22,38637.5
2.97,28686.52
4.27,38177.48
7.27,66290.23
6.36,72798.45
7.09,68629.12
4.07,34187.85
3.33,36483.52
2.94,24644.71
1.94,25358.82
3.73,43728.52
3.68,37196.48
4.75,42014.76
3.19,23568.48
9.4,88275.43
5.63,56068.33
2.43,17665.76
6.92,73387.71
6.11,64250.8
7.1,64460.23
6.98,61685.4
5.44,49295.96
6.77,65675.13
1.67,23319.5
5.77,51154.59
4.84,46514.46
5.25,53270.58
7.15,66466.55
7.51,70774.48
5.94,54057.38
3.42,38548.36
5.29,50916.16
7.68,69606.87
6.72,63511.48
5.53,57561.4
7.04,80269.23
6.37,66693.82
5.78,53920.06
5.73,55055.95
3.12,33367.83
6.3,69961.52
3.25,36618.92
1.27,11405.8
8.36,81787.71
7.9,83846.04
3.57,34027.25
6.0,64379.33
3.52,31686.08
8.82,91704.17
6.45,69534.16
3.9,33752.06
3.72,41626.63
4.51,46007.06
3.34,28236.26
6.4,61202.49
6.34,53113.61
5.51,52713.91
8.05,79340.14
2.89,31938.37
6.14,64629.52
6.9,59763.54
2.74,27180.63
2.09,15216.66
6.38,66201.64
4.8,42062.66
1.72,11986.49
6.35,63033.07
3.18,26866.76
5.46,49842.09
7.85,76102.35
4.49,39854.35
5.69,49870.18
8.05,83743.85
3.5,33434.24
2.72,26081.01
7.34,67261.69
4.26,41591.08
8.42,80765.44
4.22,44918.3
2.11,25269.65
6.22,66155.31
6.78,68982.5
6.81,67393.78
8.35,90239.72
4.57,48488.29
6.26,56798.61
6.71,63447.54
4.22,47004.56
